mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_preprocessing,param_regressor,param_regressor__max_depth,param_regressor__min_samples_split,param_regressor__activation,param_regressor__alpha,param_regressor__hidden_layer_sizes,param_regressor__max_iter,params,split0_test_RMSLE,split1_test_RMSLE,split2_test_RMSLE,split3_test_RMSLE,mean_test_RMSLE,std_test_RMSLE,rank_test_RMSLE,split0_test_R-squared,split1_test_R-squared,split2_test_R-squared,split3_test_R-squared,mean_test_R-squared,std_test_R-squared,rank_test_R-squared,features_transform,target_transform
1.6592894196510315,0.026013316336757762,0.04947543144226074,0.008495493094151004,MinMaxScaler(),RandomForestRegressor(),5,2,,,,,"{'preprocessing': MinMaxScaler(), 'regressor': RandomForestRegressor(), 'regressor__max_depth': 5, 'regressor__min_samples_split': 2}",-0.5735870792511601,-0.5418789376605275,-0.5675145544466451,-0.569884974677136,-0.5632163865088672,0.012507820624412108,118,0.6143514182872036,0.583631317637846,0.6020704969963466,0.5933012651509912,0.5983386245180968,0.011313888605924829,123,"[0,1]",log
1.837684452533722,0.02057260595903294,0.061157405376434326,0.011816288359963038,MinMaxScaler(),RandomForestRegressor(),5,4,,,,,"{'preprocessing': MinMaxScaler(), 'regressor': RandomForestRegressor(), 'regressor__max_depth': 5, 'regressor__min_samples_split': 4}",-0.5722902794885831,-0.5383173070898436,-0.5688467036901247,-0.5669207783467523,-0.5615937671538258,0.013575631715383608,115,0.6159888090779877,0.5836614104803035,0.5991205932089718,0.5970930109461405,0.5989659559283509,0.011484102885297488,122,"[0,1]",log
2.0769314765930176,0.04876955385559515,0.07450783252716064,0.022986744267399002,MinMaxScaler(),RandomForestRegressor(),5,7,,,,,"{'preprocessing': MinMaxScaler(), 'regressor': RandomForestRegressor(), 'regressor__max_depth': 5, 'regressor__min_samples_split': 7}",-0.5720755104326145,-0.5428992254211528,-0.5645989198314485,-0.568861239286964,-0.562108723743045,0.011403280289282202,117,0.6146216296922578,0.5876974387290452,0.6059812467252821,0.5912919754507981,0.5998980726493458,0.010916827788809166,119,"[0,1]",log
2.5258175134658813,0.06625011929307034,0.10412919521331787,0.05411121529259366,MinMaxScaler(),RandomForestRegressor(),5,10,,,,,"{'preprocessing': MinMaxScaler(), 'regressor': RandomForestRegressor(), 'regressor__max_depth': 5, 'regressor__min_samples_split': 10}",-0.578397993922743,-0.5430706266481049,-0.5650404948573426,-0.5698443146664571,-0.5640883575236619,0.013043660463642234,120,0.617336833051782,0.5870426298593838,0.601588748034233,0.5905613820799434,0.5991323982563355,0.01180105841271184,121,"[0,1]",log
1.7799120545387268,0.03368179973414798,0.0374295711517334,0.006529461230120246,MinMaxScaler(),RandomForestRegressor(),5,15,,,,,"{'preprocessing': MinMaxScaler(), 'regressor': RandomForestRegressor(), 'regressor__max_depth': 5, 'regressor__min_samples_split': 15}",-0.5786885893026034,-0.5419367637606687,-0.569682927521507,-0.570438486450228,-0.5651866917587517,0.01388036268182869,121,0.6168719653208926,0.5933727191641798,0.6044307125818565,0.5923384004722108,0.6017534493847849,0.00993248517987146,115,"[0,1]",log
1.4769617319107056,0.007700096934680859,0.04128289222717285,0.00525610705137264,MinMaxScaler(),RandomForestRegressor(),5,20,,,,,"{'preprocessing': MinMaxScaler(), 'regressor': RandomForestRegressor(), 'regressor__max_depth': 5, 'regressor__min_samples_split': 20}",-0.5774047071209849,-0.5406157916648625,-0.5671629408455302,-0.568305086444604,-0.5633721315189953,0.013724689989491359,119,0.6132635916877791,0.583030214843191,0.5988485919860554,0.590609131872664,0.5964378825974224,0.011209994377440448,124,"[0,1]",log
1.4838135838508606,0.014404398118854465,0.0436210036277771,0.008648645625403977,MinMaxScaler(),RandomForestRegressor(),5,30,,,,,"{'preprocessing': MinMaxScaler(), 'regressor': RandomForestRegressor(), 'regressor__max_depth': 5, 'regressor__min_samples_split': 30}",-0.5812953899891238,-0.5412702918896751,-0.5725946242999278,-0.5668046113245564,-0.5654912293758207,0.014904768507007645,123,0.6133541987233092,0.5860043167041249,0.6024601563195495,0.5957482672496288,0.5993917347491531,0.00996071569335906,120,"[0,1]",log
1.7748211026191711,0.022840881678808028,0.05496776103973389,0.014328575962794021,MinMaxScaler(),RandomForestRegressor(),5,40,,,,,"{'preprocessing': MinMaxScaler(), 'regressor': RandomForestRegressor(), 'regressor__max_depth': 5, 'regressor__min_samples_split': 40}",-0.5689538128704758,-0.5408164017394996,-0.5727980079952002,-0.5649216943812213,-0.5618724792465992,0.012471653631849954,116,0.6171566419356789,0.5868879138037677,0.6015334407766548,0.5940766371508359,0.5999136584167344,0.011221463981015155,118,"[0,1]",log
1.6120343208312988,0.040064702483234176,0.055939555168151855,0.01071651217243553,MinMaxScaler(),RandomForestRegressor(),5,50,,,,,"{'preprocessing': MinMaxScaler(), 'regressor': RandomForestRegressor(), 'regressor__max_depth': 5, 'regressor__min_samples_split': 50}",-0.5716758001596138,-0.5443132854493418,-0.5716146892549574,-0.5733452229631114,-0.5652372494567561,0.012100394391261404,122,0.6132265912351582,0.5897133543442779,0.6067945742328272,0.5955060293636055,0.6013101372939672,0.009222987134306762,116,"[0,1]",log
1.956034004688263,0.03339219123639595,0.05780726671218872,0.0238944436808365,MinMaxScaler(),RandomForestRegressor(),5,70,,,,,"{'preprocessing': MinMaxScaler(), 'regressor': RandomForestRegressor(), 'regressor__max_depth': 5, 'regressor__min_samples_split': 70}",-0.5795468812179273,-0.5477475608413648,-0.5658301992886876,-0.5725872298306093,-0.5664279677946472,0.01182536816934384,124,0.6148276947551737,0.5860458822930736,0.6063455639370486,0.5927005819854572,0.5999799307426883,0.01127080306212928,117,"[0,1]",log
4.172131061553955,0.06773735959475803,0.0803787112236023,0.011989999694741951,MinMaxScaler(),RandomForestRegressor(),10,2,,,,,"{'preprocessing': MinMaxScaler(), 'regressor': RandomForestRegressor(), 'regressor__max_depth': 10, 'regressor__min_samples_split': 2}",-0.3612465893964236,-0.34921603191340017,-0.35319543869743125,-0.35302695029161985,-0.3541712525747187,0.004383954931940552,80,0.8976880667331565,0.8874006425893921,0.8884106476335027,0.8995061129615234,0.8932513674793937,0.005396056237648187,88,"[0,1]",log
3.473827600479126,0.05379566934090245,0.05553704500198364,0.002427301782513069,MinMaxScaler(),RandomForestRegressor(),10,4,,,,,"{'preprocessing': MinMaxScaler(), 'regressor': RandomForestRegressor(), 'regressor__max_depth': 10, 'regressor__min_samples_split': 4}",-0.35841612440777587,-0.34770184244510194,-0.35014029533193186,-0.351935885310566,-0.35204853687384396,0.003971586572647323,74,0.8983285266221355,0.8926359330128941,0.8899137177368659,0.9019633724548017,0.8957103874566743,0.004717205847849759,86,"[0,1]",log
2.6563313007354736,0.009897801262792114,0.05523937940597534,0.0013325196082794013,MinMaxScaler(),RandomForestRegressor(),10,7,,,,,"{'preprocessing': MinMaxScaler(), 'regressor': RandomForestRegressor(), 'regressor__max_depth': 10, 'regressor__min_samples_split': 7}",-0.35895986853450496,-0.34764354909265355,-0.3497451484423433,-0.3521661881405168,-0.3521286885525047,0.004256294327130241,75,0.9007504750457032,0.8888785886388448,0.8909495541271764,0.8991980658068016,0.8949441709046314,0.005112656868964672,87,"[0,1]",log
2.5928956866264343,0.028836447750368168,0.05373382568359375,0.0008656319500156902,MinMaxScaler(),RandomForestRegressor(),10,10,,,,,"{'preprocessing': MinMaxScaler(), 'regressor': RandomForestRegressor(), 'regressor__max_depth': 10, 'regressor__min_samples_split': 10}",-0.36308216656399056,-0.35071514635743156,-0.3522011828735403,-0.3549146934565103,-0.3552282973128682,0.00477790652293957,81,0.8946535776343068,0.8858028550418495,0.8886083849479128,0.9000155065484201,0.8922700810431223,0.0054978564619203325,90,"[0,1]",log
2.545595407485962,0.020391912897533854,0.04992246627807617,0.0014211433045833014,MinMaxScaler(),RandomForestRegressor(),10,15,,,,,"{'preprocessing': MinMaxScaler(), 'regressor': RandomForestRegressor(), 'regressor__max_depth': 10, 'regressor__min_samples_split': 15}",-0.3647026929456304,-0.3515515900675698,-0.35758512952700966,-0.3549425971842121,-0.3571955024311055,0.004833193755530244,82,0.8917730602679741,0.8880250061289787,0.8892689369917391,0.898062203559905,0.8917823017371492,0.0038688346093769285,91,"[0,1]",log
2.873250901699066,0.028112184741629572,0.07336711883544922,0.011920238228098635,MinMaxScaler(),RandomForestRegressor(),10,20,,,,,"{'preprocessing': MinMaxScaler(), 'regressor': RandomForestRegressor(), 'regressor__max_depth': 10, 'regressor__min_samples_split': 20}",-0.37007732596275045,-0.35162225560645016,-0.3581404491020534,-0.36084287197453746,-0.3601707256614479,0.006629307531424143,83,0.8949461584719582,0.8903179150473808,0.8885587949457991,0.8956486055476219,0.89236786850319,0.003005085907855102,89,"[0,1]",log
2.783938407897949,0.02004779649784296,0.05081278085708618,0.003077621167001228,MinMaxScaler(),RandomForestRegressor(),10,30,,,,,"{'preprocessing': MinMaxScaler(), 'regressor': RandomForestRegressor(), 'regressor__max_depth': 10, 'regressor__min_samples_split': 30}",-0.3834389056822188,-0.3604425168888442,-0.37007446419302026,-0.3691970371064098,-0.37078823096762326,0.008217583760553404,92,0.8876487434561686,0.8822138366716789,0.8810427480391623,0.8899261894442405,0.8852078794028126,0.003692318991038136,100,"[0,1]",log
2.343214213848114,0.016012871905388637,0.050081610679626465,0.0026546622046208957,MinMaxScaler(),RandomForestRegressor(),10,40,,,,,"{'preprocessing': MinMaxScaler(), 'regressor': RandomForestRegressor(), 'regressor__max_depth': 10, 'regressor__min_samples_split': 40}",-0.38683059147531923,-0.37013397306738843,-0.37861666029998525,-0.3784482182367415,-0.3785073607698586,0.005903499708196628,100,0.8858224217355414,0.8717694116774397,0.8780466176628788,0.8841902691378285,0.879957180053422,0.005545491475358286,102,"[0,1]",log
2.259809672832489,0.020149891038725994,0.04778087139129639,0.002866063428871497,MinMaxScaler(),RandomForestRegressor(),10,50,,,,,"{'preprocessing': MinMaxScaler(), 'regressor': RandomForestRegressor(), 'regressor__max_depth': 10, 'regressor__min_samples_split': 50}",-0.39894023027700276,-0.381665259356482,-0.3908764425672445,-0.39137825235304646,-0.39071504613844393,0.006124095570010518,104,0.8823089247485683,0.8636000168544041,0.8708590597370626,0.8806855369275765,0.8743633845669029,0.0076031506015191725,103,"[0,1]",log
2.1608960032463074,0.01577188967627225,0.04874950647354126,0.00451119426469159,MinMaxScaler(),RandomForestRegressor(),10,70,,,,,"{'preprocessing': MinMaxScaler(), 'regressor': RandomForestRegressor(), 'regressor__max_depth': 10, 'regressor__min_samples_split': 70}",-0.42027785779896387,-0.40822383874754004,-0.41152194006581244,-0.41104541797442257,-0.41276726364668476,0.00451573132711032,112,0.8704159787117889,0.8502498543761621,0.8598659099201915,0.8698105551042719,0.8625855745281037,0.008262598581143078,108,"[0,1]",log
4.0009605884552,0.040009886624411704,0.08676141500473022,0.007110508946450421,MinMaxScaler(),RandomForestRegressor(),15,2,,,,,"{'preprocessing': MinMaxScaler(), 'regressor': RandomForestRegressor(), 'regressor__max_depth': 15, 'regressor__min_samples_split': 2}",-0.33300195778536307,-0.32112682128646886,-0.32697891579323635,-0.32545204054939164,-0.326639933853615,0.004254284838364964,19,0.9309892440900002,0.9431168564544775,0.9327551269489476,0.9425457479723403,0.9373517438664414,0.0055187066486685026,16,"[0,1]",log
4.418583452701569,0.019046125776590248,0.0849347710609436,0.019830066523380964,MinMaxScaler(),RandomForestRegressor(),15,4,,,,,"{'preprocessing': MinMaxScaler(), 'regressor': RandomForestRegressor(), 'regressor__max_depth': 15, 'regressor__min_samples_split': 4}",-0.3314629185140003,-0.3214082841618245,-0.32861638496472995,-0.32727743276543886,-0.3271912551014984,0.003664978953406718,22,0.9314532256719275,0.943150456390353,0.9285917671436438,0.9417845190650334,0.9362449920677394,0.00632267099008538,20,"[0,1]",log
4.072662949562073,0.03309906954870717,0.07584452629089355,0.0060280152604595075,MinMaxScaler(),RandomForestRegressor(),15,7,,,,,"{'preprocessing': MinMaxScaler(), 'regressor': RandomForestRegressor(), 'regressor__max_depth': 15, 'regressor__min_samples_split': 7}",-0.3359278514086524,-0.3210323212870448,-0.330911161373607,-0.32924040984264763,-0.32927793597798793,0.005359113039258812,36,0.9296527791857673,0.9421259891661486,0.9282198444066164,0.9410689687257197,0.935266895371063,0.006361808916104484,26,"[0,1]",log
3.6808000206947327,0.02851859722174466,0.07741755247116089,0.011121870552626967,MinMaxScaler(),RandomForestRegressor(),15,10,,,,,"{'preprocessing': MinMaxScaler(), 'regressor': RandomForestRegressor(), 'regressor__max_depth': 15, 'regressor__min_samples_split': 10}",-0.33793921751737716,-0.32185650504103414,-0.33188907347629015,-0.3303650934299406,-0.3305124723661605,0.005744542302090456,43,0.9285733191126448,0.9411375049074248,0.9269084555755918,0.9373295340628524,0.9334872034146283,0.005931205606870178,29,"[0,1]",log
3.5262696743011475,0.07088861038456168,0.09556269645690918,0.021718947017118167,MinMaxScaler(),RandomForestRegressor(),15,15,,,,,"{'preprocessing': MinMaxScaler(), 'regressor': RandomForestRegressor(), 'regressor__max_depth': 15, 'regressor__min_samples_split': 15}",-0.34169857979902074,-0.3240642384682539,-0.3368754868536704,-0.3343068128436903,-0.33423627949115886,0.00644450802840162,51,0.9259921642995768,0.9382019868876001,0.9243789128527186,0.9350721517780529,0.9309113039544872,0.005859538819161336,38,"[0,1]",log
4.264414608478546,0.09234017827744884,0.0711628794670105,0.007526419968752694,MinMaxScaler(),RandomForestRegressor(),15,20,,,,,"{'preprocessing': MinMaxScaler(), 'regressor': RandomForestRegressor(), 'regressor__max_depth': 15, 'regressor__min_samples_split': 20}",-0.352854822973023,-0.3293358151039358,-0.34477366947853233,-0.339587240965027,-0.34163788713012955,0.008532275582636958,65,0.9204234310386534,0.9345281654253786,0.9172696542791895,0.9307185398257012,0.9257349476422307,0.007106867636051833,49,"[0,1]",log
3.31549471616745,0.04418724896953508,0.07490664720535278,0.008210291399849686,MinMaxScaler(),RandomForestRegressor(),15,30,,,,,"{'preprocessing': MinMaxScaler(), 'regressor': RandomForestRegressor(), 'regressor__max_depth': 15, 'regressor__min_samples_split': 30}",-0.3634239531316851,-0.3382598751466741,-0.3555803115262142,-0.35327144978999847,-0.352633897398643,0.009112157369211825,78,0.9150906254182825,0.9297209378611588,0.9103817752255148,0.9216893159002191,0.9192206636012937,0.0072720899131196535,57,"[0,1]",log
3.503872036933899,0.03544509411860469,0.08150345087051392,0.028501973061620233,MinMaxScaler(),RandomForestRegressor(),15,40,,,,,"{'preprocessing': MinMaxScaler(), 'regressor': RandomForestRegressor(), 'regressor__max_depth': 15, 'regressor__min_samples_split': 40}",-0.375160959937061,-0.3513527724690185,-0.3661233588270204,-0.36525341204657985,-0.36447262581991996,0.008510369920592073,91,0.9086335688206052,0.9207544534759288,0.9004175449767376,0.9121547965321923,0.910490090951366,0.007297794864537666,69,"[0,1]",log
3.5526442527770996,0.03187714138191124,0.09505510330200195,0.02137221550638029,MinMaxScaler(),RandomForestRegressor(),15,50,,,,,"{'preprocessing': MinMaxScaler(), 'regressor': RandomForestRegressor(), 'regressor__max_depth': 15, 'regressor__min_samples_split': 50}",-0.38426539340055244,-0.36572565052919326,-0.38311190733173967,-0.38111139909507297,-0.3785535875891396,0.00749168494760853,101,0.9031886890181121,0.9115182271382094,0.8911194803212327,0.9044298057023402,0.9025640505449737,0.007331894052670741,78,"[0,1]",log
5.347670614719391,0.08036520610494201,0.11198437213897705,0.015625907104139483,MinMaxScaler(),RandomForestRegressor(),15,70,,,,,"{'preprocessing': MinMaxScaler(), 'regressor': RandomForestRegressor(), 'regressor__max_depth': 15, 'regressor__min_samples_split': 70}",-0.4091146058767418,-0.3935151424909086,-0.4044052481901417,-0.40287406509062773,-0.40247726541210493,0.005662342785354426,110,0.8869681265969285,0.8918865505603184,0.8768282702672299,0.8867541140082787,0.8856092653581888,0.0054696290229338685,99,"[0,1]",log
6.3571582436561584,0.0928402270756043,0.10815811157226562,0.0032354972169765196,MinMaxScaler(),RandomForestRegressor(),20,2,,,,,"{'preprocessing': MinMaxScaler(), 'regressor': RandomForestRegressor(), 'regressor__max_depth': 20, 'regressor__min_samples_split': 2}",-0.3327395115960468,-0.32127601850679316,-0.32986562548318354,-0.32420507667632786,-0.32702155806558786,0.00452016327940817,20,0.9340422149961954,0.9441958884265624,0.9319810465545407,0.9456152333550982,0.9389585958330993,0.006012425701765815,7,"[0,1]",log
5.065160751342773,0.04604946120717898,0.13969343900680542,0.028251890234589624,MinMaxScaler(),RandomForestRegressor(),20,4,,,,,"{'preprocessing': MinMaxScaler(), 'regressor': RandomForestRegressor(), 'regressor__max_depth': 20, 'regressor__min_samples_split': 4}",-0.33113822039356433,-0.3205233086773213,-0.328483914751809,-0.3250042990553903,-0.32628743571952123,0.003975746230290252,16,0.9331573418948246,0.9447624149335966,0.9328844123382524,0.9437503027495426,0.938638617979054,0.005629952939445615,9,"[0,1]",log
6.088672637939453,0.045628915366714796,0.16766375303268433,0.045574758571943735,MinMaxScaler(),RandomForestRegressor(),20,7,,,,,"{'preprocessing': MinMaxScaler(), 'regressor': RandomForestRegressor(), 'regressor__max_depth': 20, 'regressor__min_samples_split': 7}",-0.3347106198729919,-0.320144643350961,-0.3293096762905056,-0.3281123198735448,-0.3280693148470008,0.005206911193578246,30,0.9319379168158455,0.9450374383363547,0.9298023338881711,0.9431658338322106,0.9374858807181454,0.006691499928804166,14,"[0,1]",log
5.650061845779419,0.08055063227101264,0.1319032907485962,0.060391482617039846,MinMaxScaler(),RandomForestRegressor(),20,10,,,,,"{'preprocessing': MinMaxScaler(), 'regressor': RandomForestRegressor(), 'regressor__max_depth': 20, 'regressor__min_samples_split': 10}",-0.33788032646306765,-0.3210385905362519,-0.3336135816254247,-0.3284175020642931,-0.3302375001722593,0.0062797900302141735,42,0.9301104271862725,0.9426342954461914,0.9275440291871403,0.9402825569828316,0.9351428272006089,0.006434393908182519,27,"[0,1]",log
5.067708313465118,0.06237820236242869,0.20233505964279175,0.02395559245247084,MinMaxScaler(),RandomForestRegressor(),20,15,,,,,"{'preprocessing': MinMaxScaler(), 'regressor': RandomForestRegressor(), 'regressor__max_depth': 20, 'regressor__min_samples_split': 15}",-0.3413606386063605,-0.32518716056041713,-0.3354381284783235,-0.331661324904257,-0.33341181313733953,0.005873646636956046,47,0.9272313761629434,0.9396940967372057,0.9253119828665601,0.9372228514537017,0.9323650768051026,0.006193010659020113,33,"[0,1]",log
4.6776344776153564,0.0860325414335168,0.0763501524925232,0.006153220757512256,MinMaxScaler(),RandomForestRegressor(),20,20,,,,,"{'preprocessing': MinMaxScaler(), 'regressor': RandomForestRegressor(), 'regressor__max_depth': 20, 'regressor__min_samples_split': 20}",-0.3500154051992964,-0.32498222939839516,-0.34388657098832853,-0.33957328444134977,-0.33961437250684245,0.009226787917660125,60,0.9226521450667752,0.9378831551854464,0.9176443688877367,0.9316459541071104,0.9274564058117671,0.007836236458353935,46,"[0,1]",log
3.542704224586487,0.03338307387854466,0.07776236534118652,0.007591471076465021,MinMaxScaler(),RandomForestRegressor(),20,30,,,,,"{'preprocessing': MinMaxScaler(), 'regressor': RandomForestRegressor(), 'regressor__max_depth': 20, 'regressor__min_samples_split': 30}",-0.3647667227321617,-0.33821861339834597,-0.3550748622450041,-0.3521613829289632,-0.35255539532611874,0.009502141763657261,77,0.9159009831246546,0.9292112267776765,0.9100748562532616,0.9198926324522743,0.9187699246519667,0.006966281339971144,60,"[0,1]",log
3.176752746105194,0.03890532330865312,0.07353097200393677,0.00672647019770923,MinMaxScaler(),RandomForestRegressor(),20,40,,,,,"{'preprocessing': MinMaxScaler(), 'regressor': RandomForestRegressor(), 'regressor__max_depth': 20, 'regressor__min_samples_split': 40}",-0.3752323779927188,-0.348530792750157,-0.36397120604049105,-0.36532433535511555,-0.3632646780346206,0.009553200876718541,86,0.9097867710140167,0.921554999303908,0.9010527125754869,0.9122430969442262,0.9111593949594095,0.0073019196959465665,65,"[0,1]",log
3.7564783096313477,0.1004594854455552,0.13615882396697998,0.02076903996883847,MinMaxScaler(),RandomForestRegressor(),20,50,,,,,"{'preprocessing': MinMaxScaler(), 'regressor': RandomForestRegressor(), 'regressor__max_depth': 20, 'regressor__min_samples_split': 50}",-0.38606527950832936,-0.3629587177158688,-0.3814451491459965,-0.3807613753723967,-0.3778076304356478,0.008812422037764075,96,0.9025073828578292,0.9134273089620223,0.8940412255687054,0.9038475118625477,0.9034558573127762,0.006876011488278703,76,"[0,1]",log
3.9395062923431396,0.12945559411748458,0.06357979774475098,0.020302795587996754,MinMaxScaler(),RandomForestRegressor(),20,70,,,,,"{'preprocessing': MinMaxScaler(), 'regressor': RandomForestRegressor(), 'regressor__max_depth': 20, 'regressor__min_samples_split': 70}",-0.41053811838232757,-0.3918724050999701,-0.40779260154229713,-0.40101793754755594,-0.4028052656430377,0.007200564426394764,111,0.8860764359634777,0.8958177719784708,0.8762407071763421,0.8878007565005951,0.8864839179047214,0.006963194369613274,97,"[0,1]",log
5.785847246646881,0.057187573696054685,0.1150212287902832,0.008033820046473135,MinMaxScaler(),RandomForestRegressor(),30,2,,,,,"{'preprocessing': MinMaxScaler(), 'regressor': RandomForestRegressor(), 'regressor__max_depth': 30, 'regressor__min_samples_split': 2}",-0.33170814619623573,-0.3222514289124276,-0.3297452399019851,-0.3270135967542107,-0.3276796029412148,0.003549811767516795,27,0.93427412369996,0.9451938637330748,0.931745484597968,0.9436686099291391,0.9387205204900355,0.005805371046496401,8,"[0,1]",log
5.775251924991608,0.0773385651658425,0.1740667223930359,0.05131838747702378,MinMaxScaler(),RandomForestRegressor(),30,4,,,,,"{'preprocessing': MinMaxScaler(), 'regressor': RandomForestRegressor(), 'regressor__max_depth': 30, 'regressor__min_samples_split': 4}",-0.3315062295055647,-0.3203756702705617,-0.33019649042957616,-0.3278635212663012,-0.327485477868001,0.0043072123735541975,24,0.9347105324981925,0.9453842341115859,0.929962709068873,0.9433175685947148,0.9383437610683416,0.00627991648915017,11,"[0,1]",log
